State,Date,Value
New York,7/1/2017,487733659
New York,8/1/2017,516529512
New York,9/1/2017,465184899
New York,10/1/2017,465556786
New York,11/1/2017,480248655
New York,12/1/2017,532598642
New York,1/1/2018,502986949
New York,2/1/2018,418245098
New York,3/1/2018,469340055
New York,4/1/2018,452036729
New York,5/1/2018,504031262
New York,6/1/2018,499647395
New York,7/1/2018,500230813
North Carolina,1/1/2012,328735154
North Carolina,2/1/2012,336829757
North Carolina,3/1/2012,371334139
North Carolina,4/1/2012,358938461
North Carolina,5/1/2012,380192699
North Carolina,6/1/2012,365458186
North Carolina,7/1/2012,373517701
North Carolina,8/1/2012,382410764
North Carolina,9/1/2012,347964026
North Carolina,10/1/2012,374736830
North Carolina,11/1/2012,351093692
North Carolina,12/1/2012,344959592
North Carolina,1/1/2013,338482301
North Carolina,2/1/2013,321299297
North Carolina,3/1/2013,368729097
North Carolina,4/1/2013,364959842
North Carolina,5/1/2013,381890482
North Carolina,6/1/2013,364147238
North Carolina,7/1/2013,372791873
North Carolina,8/1/2013,383882071
North Carolina,9/1/2013,360752473
North Carolina,10/1/2013,374805025
North Carolina,11/1/2013,357666246
North Carolina,12/1/2013,359354721
North Carolina,1/1/2014,334540291
North Carolina,2/1/2014,314415222
North Carolina,3/1/2014,360433613
North Carolina,4/1/2014,369867647
North Carolina,5/1/2014,384403936
North Carolina,6/1/2014,375237823
North Carolina,7/1/2014,381856027
North Carolina,8/1/2014,380542778
North Carolina,9/1/2014,362478021
North Carolina,10/1/2014,388081020
North Carolina,11/1/2014,360258335
North Carolina,12/1/2014,372777758
North Carolina,1/1/2015,354241953
North Carolina,2/1/2015,321584153
North Carolina,3/1/2015,373555173
North Carolina,4/1/2015,376181077
North Carolina,5/1/2015,368982419
North Carolina,6/1/2015,433650235
North Carolina,7/1/2015,410472526
North Carolina,8/1/2015,402009657
North Carolina,9/1/2015,383671700
North Carolina,10/1/2015,376208152
North Carolina,11/1/2015,379707804
North Carolina,12/1/2015,390057197
North Carolina,1/1/2016,350779151
North Carolina,2/1/2016,351076292
North Carolina,3/1/2016,399910431
North Carolina,4/1/2016,408523463
North Carolina,5/1/2016,405910093
North Carolina,6/1/2016,409150565
North Carolina,7/1/2016,412937907
North Carolina,8/1/2016,432095745
North Carolina,9/1/2016,389137376
North Carolina,10/1/2016,416095484
North Carolina,11/1/2016,388449839
North Carolina,12/1/2016,400730416
North Carolina,1/1/2017,367109067
North Carolina,2/1/2017,354932531
North Carolina,3/1/2017,410873546
North Carolina,4/1/2017,397950756
North Carolina,5/1/2017,430017095
North Carolina,6/1/2017,419573330
North Carolina,7/1/2017,417596432
North Carolina,8/1/2017,429411564
North Carolina,9/1/2017,402059375
North Carolina,10/1/2017,482870574
North Carolina,11/1/2017,337317096
North Carolina,12/1/2017,400942643
North Carolina,1/1/2018,364343725
North Carolina,2/1/2018,354883224
North Carolina,3/1/2018,410770980
North Carolina,4/1/2018,410984146
North Carolina,5/1/2018,430343325
North Carolina,6/1/2018,443497184
North Carolina,7/1/2018,424371216
North Dakota,1/1/2012,30466430
North Dakota,2/1/2012,34173675
North Dakota,3/1/2012,33368373
North Dakota,4/1/2012,33083906
North Dakota,5/1/2012,39200627
North Dakota,6/1/2012,38774004
North Dakota,7/1/2012,41356531
North Dakota,8/1/2012,41846052
North Dakota,9/1/2012,34778627
North Dakota,10/1/2012,40427399
North Dakota,11/1/2012,36203967
North Dakota,12/1/2012,35488660
North Dakota,1/1/2013,35115295
North Dakota,2/1/2013,31656567
North Dakota,3/1/2013,32497435
North Dakota,4/1/2013,34331727
North Dakota,5/1/2013,38448801
North Dakota,6/1/2013,39734985
North Dakota,7/1/2013,41178295
North Dakota,8/1/2013,41926734
North Dakota,9/1/2013,38368143
North Dakota,10/1/2013,40126780
North Dakota,11/1/2013,37415812
North Dakota,12/1/2013,40769020
North Dakota,1/1/2014,34360111
North Dakota,2/1/2014,35931742
North Dakota,3/1/2014,34474665
North Dakota,4/1/2014,37842704
North Dakota,5/1/2014,41113858
North Dakota,6/1/2014,40512357
North Dakota,7/1/2014,44232333
North Dakota,8/1/2014,41637535
North Dakota,9/1/2014,41176262
North Dakota,10/1/2014,37460824
North Dakota,11/1/2014,43530262
North Dakota,12/1/2014,41815022
North Dakota,1/1/2015,36939198
North Dakota,2/1/2015,38602252
North Dakota,3/1/2015,34742326
North Dakota,4/1/2015,38369383
North Dakota,5/1/2015,42188498
North Dakota,6/1/2015,40837478
North Dakota,7/1/2015,44001539
North Dakota,8/1/2015,42267491
North Dakota,9/1/2015,38871429
North Dakota,10/1/2015,40057232
North Dakota,11/1/2015,36030002
North Dakota,12/1/2015,39685134
North Dakota,1/1/2016,34074442
North Dakota,2/1/2016,31025918
North Dakota,3/1/2016,31380772
North Dakota,4/1/2016,40501925
North Dakota,5/1/2016,40082613
North Dakota,6/1/2016,40948829
North Dakota,7/1/2016,42085560
North Dakota,8/1/2016,41934982
North Dakota,9/1/2016,37974916
North Dakota,10/1/2016,36741737
North Dakota,11/1/2016,37792296
North Dakota,12/1/2016,35937247
North Dakota,1/1/2017,33298724
North Dakota,2/1/2017,31365291
North Dakota,3/1/2017,34940901
North Dakota,4/1/2017,35021172
North Dakota,5/1/2017,39151437
North Dakota,6/1/2017,40661426
North Dakota,7/1/2017,40603055
North Dakota,8/1/2017,41334640
North Dakota,9/1/2017,35558170
North Dakota,10/1/2017,40318129
North Dakota,11/1/2017,36743061
North Dakota,12/1/2017,36246844
North Dakota,1/1/2018,34740266
North Dakota,2/1/2018,32934568
North Dakota,3/1/2018,32856674
North Dakota,4/1/2018,35667544
North Dakota,5/1/2018,39840655
North Dakota,6/1/2018,39499518
North Dakota,7/1/2018,41406562
Ohio,1/1/2012,385330842
Ohio,2/1/2012,383663432
Ohio,3/1/2012,414088700
Ohio,4/1/2012,406148674
Ohio,5/1/2012,440741837
Ohio,6/1/2012,433955638
Ohio,7/1/2012,434787245
Ohio,8/1/2012,437946377
Ohio,9/1/2012,402406036
Ohio,10/1/2012,431891394
Ohio,11/1/2012,402882900
Ohio,12/1/2012,406951532
Ohio,1/1/2013,392689620
Ohio,2/1/2013,363892626
Ohio,3/1/2013,411765672
Ohio,4/1/2013,405843623
Ohio,5/1/2013,440320005
Ohio,6/1/2013,426708094
Ohio,7/1/2013,435247244
Ohio,8/1/2013,444949607
Ohio,9/1/2013,411078319
Ohio,10/1/2013,436208920
Ohio,11/1/2013,409639184
Ohio,12/1/2013,407096549
Ohio,1/1/2014,384683686
Ohio,2/1/2014,366725044
Ohio,3/1/2014,405271016
Ohio,4/1/2014,406445057
Ohio,5/1/2014,439661611
Ohio,6/1/2014,428417618
Ohio,7/1/2014,446823881
Ohio,8/1/2014,439442679
Ohio,9/1/2014,415590382
Ohio,10/1/2014,442084363
Ohio,11/1/2014,407902804
Ohio,12/1/2014,411981708
Ohio,1/1/2015,403219242
Ohio,2/1/2015,371471257
Ohio,3/1/2015,417206451
Ohio,4/1/2015,417607219
Ohio,5/1/2015,450392091
Ohio,6/1/2015,432066120
Ohio,7/1/2015,455673306
Ohio,8/1/2015,450282323
Ohio,9/1/2015,424733370
Ohio,10/1/2015,456231063
Ohio,11/1/2015,419731985
Ohio,12/1/2015,442938820
Ohio,1/1/2016,408982302
Ohio,2/1/2016,390161371
Ohio,3/1/2016,425550580
Ohio,4/1/2016,430553043
Ohio,5/1/2016,443523853
Ohio,6/1/2016,442800357
Ohio,7/1/2016,456717450
Ohio,8/1/2016,461081077
Ohio,9/1/2016,439017840
Ohio,10/1/2016,443469820
Ohio,11/1/2016,425175690
Ohio,12/1/2016,431009944
Ohio,1/1/2017,405485932
Ohio,2/1/2017,373632008
Ohio,3/1/2017,430370100
Ohio,4/1/2017,443612671
Ohio,5/1/2017,440862710
Ohio,6/1/2017,442800357
Ohio,7/1/2017,455804015
Ohio,8/1/2017,473163704
Ohio,9/1/2017,427658503
Ohio,10/1/2017,447302305
Ohio,11/1/2017,426457294
Ohio,12/1/2017,434723511
Ohio,1/1/2018,402597767
Ohio,2/1/2018,378907622
Ohio,3/1/2018,430177868
Ohio,4/1/2018,422132538
Ohio,5/1/2018,465590384
Ohio,6/1/2018,448791664
Ohio,7/1/2018,454948614
Oklahoma,1/1/2012,175871968
Oklahoma,2/1/2012,147290927
Oklahoma,3/1/2012,130937917
Oklahoma,4/1/2012,181471208
Oklahoma,5/1/2012,167056727
Oklahoma,6/1/2012,162368981
Oklahoma,7/1/2012,161032276
Oklahoma,8/1/2012,132012898
Oklahoma,9/1/2012,180584508
Oklahoma,10/1/2012,162320239
Oklahoma,11/1/2012,161784062
Oklahoma,12/1/2012,161754719
Oklahoma,1/1/2013,125252754
Oklahoma,2/1/2013,169639971
Oklahoma,3/1/2013,135438152
Oklahoma,4/1/2013,173254615
Oklahoma,5/1/2013,135363961
Oklahoma,6/1/2013,182794471
Oklahoma,7/1/2013,156876402
Oklahoma,8/1/2013,133375357
Oklahoma,9/1/2013,185192530
Oklahoma,10/1/2013,130194105
Oklahoma,11/1/2013,190659872
Oklahoma,12/1/2013,152585421
Oklahoma,1/1/2014,128559749
Oklahoma,2/1/2014,159677598
Oklahoma,3/1/2014,156063759
Oklahoma,4/1/2014,166501313
Oklahoma,5/1/2014,143966464
Oklahoma,6/1/2014,181881345
Oklahoma,7/1/2014,171695698
Oklahoma,8/1/2014,135239438
Oklahoma,9/1/2014,212667961
Oklahoma,10/1/2014,133512028
Oklahoma,11/1/2014,194282410
Oklahoma,12/1/2014,155789715
Oklahoma,1/1/2015,121590445
Oklahoma,2/1/2015,178342597
Oklahoma,3/1/2015,159037722
Oklahoma,4/1/2015,159295552
Oklahoma,5/1/2015,138258921
Oklahoma,6/1/2015,200673341
Oklahoma,7/1/2015,173230469
Oklahoma,8/1/2015,160139426
Oklahoma,9/1/2015,171235267
Oklahoma,10/1/2015,131077877
Oklahoma,11/1/2015,196431300
Oklahoma,12/1/2015,189890601
Oklahoma,1/1/2016,117527276
Oklahoma,2/1/2016,210384213
Oklahoma,3/1/2016,188273973
Oklahoma,4/1/2016,166463852
Oklahoma,5/1/2016,144204055
Oklahoma,6/1/2016,208900948
Oklahoma,7/1/2016,199256644
Oklahoma,8/1/2016,183349091
Oklahoma,9/1/2016,159011762
Oklahoma,10/1/2016,148232597
Oklahoma,11/1/2016,202324239
Oklahoma,12/1/2016,172345447
Oklahoma,1/1/2017,100966382
Oklahoma,2/1/2017,169345984
Oklahoma,3/1/2017,143257127
Oklahoma,4/1/2017,165400178
Oklahoma,5/1/2017,207320713
Oklahoma,6/1/2017,163515218
Oklahoma,7/1/2017,171534305
Oklahoma,8/1/2017,171990924
Oklahoma,9/1/2017,183120650
Oklahoma,10/1/2017,148233219
Oklahoma,11/1/2017,160807396
Oklahoma,12/1/2017,162063630
Oklahoma,1/1/2018,128626699
Oklahoma,2/1/2018,178173274
Oklahoma,3/1/2018,142081052
Oklahoma,4/1/2018,197619351
Oklahoma,5/1/2018,174815991
Oklahoma,6/1/2018,171708565
Oklahoma,7/1/2018,170386645
Oregon,1/1/2012,93581406
Oregon,2/1/2012,130222918
Oregon,3/1/2012,116652489
Oregon,4/1/2012,118706396
Oregon,5/1/2012,127051740
Oregon,6/1/2012,127339272
Oregon,7/1/2012,134251145
Oregon,8/1/2012,137720749
Oregon,9/1/2012,124925185
Oregon,10/1/2012,124546680
Oregon,11/1/2012,114584144
Oregon,12/1/2012,119180286
Oregon,1/1/2013,112304252
Oregon,2/1/2013,105809103
Oregon,3/1/2013,120220432
Oregon,4/1/2013,109318384
Oregon,5/1/2013,126590027
Oregon,6/1/2013,138886917
Oregon,7/1/2013,137111383
Oregon,8/1/2013,139063750
Oregon,9/1/2013,123589543
Oregon,10/1/2013,128155576
Oregon,11/1/2013,116690268
Oregon,12/1/2013,117207317
Oregon,1/1/2014,114563840
Oregon,2/1/2014,102476790
Oregon,3/1/2014,121732724
Oregon,4/1/2014,122824499
Oregon,5/1/2014,128803089
Oregon,6/1/2014,129112900
Oregon,7/1/2014,141039752
Oregon,8/1/2014,140084408
Oregon,9/1/2014,127562145
Oregon,10/1/2014,123471473
Oregon,11/1/2014,115619757
Oregon,12/1/2014,131978334
Oregon,1/1/2015,92822608
Oregon,2/1/2015,139413145
Oregon,3/1/2015,125826306
Oregon,4/1/2015,121712640
Oregon,5/1/2015,140773464
Oregon,6/1/2015,130121100
Oregon,7/1/2015,144382564
Oregon,8/1/2015,151987607
Oregon,9/1/2015,131543950
Oregon,10/1/2015,123603638
Oregon,11/1/2015,127042089
Oregon,12/1/2015,127627402
Oregon,1/1/2016,117567241
Oregon,2/1/2016,129065539
Oregon,3/1/2016,131639775
Oregon,4/1/2016,133448460
Oregon,5/1/2016,133686571
Oregon,6/1/2016,142228939
Oregon,7/1/2016,148611981
Oregon,8/1/2016,152389373
Oregon,9/1/2016,138170609
Oregon,10/1/2016,135992710
Oregon,11/1/2016,127723352
Oregon,12/1/2016,124253227
Oregon,1/1/2017,127567657
Oregon,2/1/2017,115706718
Oregon,3/1/2017,133910627
Oregon,4/1/2017,132880016
Oregon,5/1/2017,144069402
Oregon,6/1/2017,144980950
Oregon,7/1/2017,153311546
Oregon,8/1/2017,155668720
Oregon,9/1/2017,134740027
Oregon,10/1/2017,137461154
Oregon,11/1/2017,133136603
Oregon,12/1/2017,131889742
Oregon,1/1/2018,124578709
Oregon,2/1/2018,116252856
Oregon,3/1/2018,131650476
Oregon,4/1/2018,133878160
Oregon,5/1/2018,146382578
Oregon,6/1/2018,136620857
Oregon,7/1/2018,149204804
Pennsylvania,1/1/2012,398483458
Pennsylvania,2/1/2012,376663524
Pennsylvania,3/1/2012,416471211
Pennsylvania,4/1/2012,409868771
Pennsylvania,5/1/2012,441041241
Pennsylvania,6/1/2012,441772526
Pennsylvania,7/1/2012,439145742
Pennsylvania,8/1/2012,451747495
Pennsylvania,9/1/2012,405166035
Pennsylvania,10/1/2012,430661069
Pennsylvania,11/1/2012,416945693
Pennsylvania,12/1/2012,412095496
Pennsylvania,1/1/2013,389306499
Pennsylvania,2/1/2013,365436464
Pennsylvania,3/1/2013,409763893
Pennsylvania,4/1/2013,412092374
Pennsylvania,5/1/2013,448234691
Pennsylvania,6/1/2013,433591704
Pennsylvania,7/1/2013,441239271
Pennsylvania,8/1/2013,446515859
Pennsylvania,9/1/2013,413366430
Pennsylvania,10/1/2013,437818465
Pennsylvania,11/1/2013,413855183
Pennsylvania,12/1/2013,412625411
Pennsylvania,1/1/2014,385326611
Pennsylvania,2/1/2014,357873698
Pennsylvania,3/1/2014,405334835
Pennsylvania,4/1/2014,408511670
Pennsylvania,5/1/2014,433436531
Pennsylvania,6/1/2014,422364915
Pennsylvania,7/1/2014,433320359
Pennsylvania,8/1/2014,434039190
Pennsylvania,9/1/2014,407342054
Pennsylvania,10/1/2014,439732976
Pennsylvania,11/1/2014,416550528
Pennsylvania,12/1/2014,416751665
Pennsylvania,1/1/2015,396904000
Pennsylvania,2/1/2015,365943989
Pennsylvania,3/1/2015,397731511
Pennsylvania,4/1/2015,407501467
Pennsylvania,5/1/2015,434928313
Pennsylvania,6/1/2015,419810628
Pennsylvania,7/1/2015,439304983
Pennsylvania,8/1/2015,434688550
Pennsylvania,9/1/2015,407200044
Pennsylvania,10/1/2015,429502308
Pennsylvania,11/1/2015,395957731
Pennsylvania,12/1/2015,430335798
Pennsylvania,1/1/2016,382071434
Pennsylvania,2/1/2016,371133910
Pennsylvania,3/1/2016,406481604
Pennsylvania,4/1/2016,407501467
Pennsylvania,5/1/2016,423704540
Pennsylvania,6/1/2016,430725704
Pennsylvania,7/1/2016,434725288
Pennsylvania,8/1/2016,440072502
Pennsylvania,9/1/2016,416565645
Pennsylvania,10/1/2016,438521856
Pennsylvania,11/1/2016,404272843
Pennsylvania,12/1/2016,419299660
Pennsylvania,1/1/2017,387483571
Pennsylvania,2/1/2017,361484428
Pennsylvania,3/1/2017,395457909
Pennsylvania,4/1/2017,400982622
Pennsylvania,5/1/2017,440845939
Pennsylvania,6/1/2017,424267205
Pennsylvania,7/1/2017,430378035
Pennsylvania,8/1/2017,437872139
Pennsylvania,9/1/2017,413114848
Pennsylvania,10/1/2017,430759689
Pennsylvania,11/1/2017,417409106
Pennsylvania,12/1/2017,421529889
Pennsylvania,1/1/2018,388913493
Pennsylvania,2/1/2018,356851961
Pennsylvania,3/1/2018,411069688
Pennsylvania,4/1/2018,403453771
Pennsylvania,5/1/2018,436084136
Pennsylvania,6/1/2018,423125296
Pennsylvania,7/1/2018,436724223
Rhode Island,1/1/2012,26978787
Rhode Island,2/1/2012,30139885
Rhode Island,3/1/2012,30391569
Rhode Island,4/1/2012,29160372
Rhode Island,5/1/2012,31933773
Rhode Island,6/1/2012,31534010
Rhode Island,7/1/2012,32119988
Rhode Island,8/1/2012,33211379
Rhode Island,9/1/2012,29256144
Rhode Island,10/1/2012,30528992
Rhode Island,11/1/2012,29942623
Rhode Island,12/1/2012,30152179
Rhode Island,1/1/2013,28983014
Rhode Island,2/1/2013,27126279
Rhode Island,3/1/2013,32973893
Rhode Island,4/1/2013,30839588
Rhode Island,5/1/2013,31236491
Rhode Island,6/1/2013,31362061
Rhode Island,7/1/2013,33221969
Rhode Island,8/1/2013,32809296
Rhode Island,9/1/2013,29845829
Rhode Island,10/1/2013,31341787
Rhode Island,11/1/2013,29746519
Rhode Island,12/1/2013,31631559
Rhode Island,1/1/2014,29669992
Rhode Island,2/1/2014,27949343
Rhode Island,3/1/2014,30836438
Rhode Island,4/1/2014,30265416
Rhode Island,5/1/2014,36237947
Rhode Island,6/1/2014,31161560
Rhode Island,7/1/2014,33196474
Rhode Island,8/1/2014,31987597
Rhode Island,9/1/2014,30321967
Rhode Island,10/1/2014,31572960
Rhode Island,11/1/2014,30680302
Rhode Island,12/1/2014,32341425
Rhode Island,1/1/2015,31826978
Rhode Island,2/1/2015,28631346
Rhode Island,3/1/2015,32556377
Rhode Island,4/1/2015,30858840
Rhode Island,5/1/2015,33564468
Rhode Island,6/1/2015,31258488
Rhode Island,7/1/2015,33406730
Rhode Island,8/1/2015,33932261
Rhode Island,9/1/2015,31829718
Rhode Island,10/1/2015,32994918
Rhode Island,11/1/2015,30778127
Rhode Island,12/1/2015,31839759
Rhode Island,1/1/2016,30853651
Rhode Island,2/1/2016,29107313
Rhode Island,3/1/2016,32790549
Rhode Island,4/1/2016,33513125
Rhode Island,5/1/2016,33659854
Rhode Island,6/1/2016,32683717
Rhode Island,7/1/2016,30740700
Rhode Island,8/1/2016,30199708
Rhode Island,9/1/2016,30404990
Rhode Island,10/1/2016,32498882
Rhode Island,11/1/2016,29616520
Rhode Island,12/1/2016,35013370
Rhode Island,1/1/2017,33190187
Rhode Island,2/1/2017,28858766
Rhode Island,3/1/2017,31937995
Rhode Island,4/1/2017,32943402
Rhode Island,5/1/2017,34506620
Rhode Island,6/1/2017,31896408
Rhode Island,7/1/2017,31908337
Rhode Island,8/1/2017,35443293
Rhode Island,9/1/2017,32609955
Rhode Island,10/1/2017,32797728
Rhode Island,11/1/2017,27065345
Rhode Island,12/1/2017,36393378
Rhode Island,1/1/2018,35519652
Rhode Island,2/1/2018,30111584
Rhode Island,3/1/2018,34260704
Rhode Island,4/1/2018,33357572
Rhode Island,5/1/2018,33472303
Rhode Island,6/1/2018,33372801
Rhode Island,7/1/2018,34992293
South Carolina,1/1/2012,199649760
South Carolina,2/1/2012,201209775
South Carolina,3/1/2012,230413790
South Carolina,4/1/2012,220968894
South Carolina,5/1/2012,226228429
South Carolina,6/1/2012,227294937
South Carolina,7/1/2012,234350459
South Carolina,8/1/2012,231151015
South Carolina,9/1/2012,209280356
South Carolina,10/1/2012,232117906
South Carolina,11/1/2012,211534156
South Carolina,12/1/2012,215878853
South Carolina,1/1/2013,213824925
South Carolina,2/1/2013,196444075
South Carolina,3/1/2013,227429020
South Carolina,4/1/2013,222706714
South Carolina,5/1/2013,232578950
South Carolina,6/1/2013,225357819
South Carolina,7/1/2013,233911261
South Carolina,8/1/2013,227930345
South Carolina,9/1/2013,217587631
South Carolina,10/1/2013,235370562
South Carolina,11/1/2013,212721891
South Carolina,12/1/2013,217977808
South Carolina,1/1/2014,203982483
South Carolina,2/1/2014,187523777
South Carolina,3/1/2014,228783178
South Carolina,4/1/2014,211657889
South Carolina,5/1/2014,249140883
South Carolina,6/1/2014,239840853
South Carolina,7/1/2014,237460535
South Carolina,8/1/2014,233776009
South Carolina,9/1/2014,211339874
South Carolina,10/1/2014,225821692
South Carolina,11/1/2014,226701848
South Carolina,12/1/2014,230315796
South Carolina,1/1/2015,219872727
South Carolina,2/1/2015,194770320
South Carolina,3/1/2015,236893661
South Carolina,4/1/2015,241381453
South Carolina,5/1/2015,245381943
South Carolina,6/1/2015,243512356
South Carolina,7/1/2015,252866417
South Carolina,8/1/2015,247849344
South Carolina,9/1/2015,235026638
South Carolina,10/1/2015,239774824
South Carolina,11/1/2015,227937092
South Carolina,12/1/2015,233262246
South Carolina,1/1/2016,221632591
South Carolina,2/1/2016,226234582
South Carolina,3/1/2016,243672932
South Carolina,4/1/2016,239963283
South Carolina,5/1/2016,254271731
South Carolina,6/1/2016,247749513
South Carolina,7/1/2016,257028772
South Carolina,8/1/2016,257820542
South Carolina,9/1/2016,213543598
South Carolina,10/1/2016,255179246
South Carolina,11/1/2016,233185219
South Carolina,12/1/2016,234516295
South Carolina,1/1/2017,223234998
South Carolina,2/1/2017,214581769
South Carolina,3/1/2017,238108164
South Carolina,4/1/2017,256082431
South Carolina,5/1/2017,255887703
South Carolina,6/1/2017,239041586
South Carolina,7/1/2017,265020277
South Carolina,8/1/2017,256436869
South Carolina,9/1/2017,241959057
South Carolina,10/1/2017,209712984
South Carolina,11/1/2017,233019647
South Carolina,12/1/2017,273287216
South Carolina,1/1/2018,210009601
South Carolina,2/1/2018,210730251
South Carolina,3/1/2018,248472994
South Carolina,4/1/2018,240940352
South Carolina,5/1/2018,253176196
South Carolina,6/1/2018,243421224
South Carolina,7/1/2018,237122712
South Dakota,1/1/2012,28783137
South Dakota,2/1/2012,52490912
South Dakota,3/1/2012,20385904
South Dakota,4/1/2012,39048727
South Dakota,5/1/2012,28348743
South Dakota,6/1/2012,37994864
South Dakota,7/1/2012,45465197
South Dakota,8/1/2012,61823861
South Dakota,9/1/2012,42328547
South Dakota,10/1/2012,18275061
South Dakota,11/1/2012,53127488
South Dakota,12/1/2012,37296544
South Dakota,1/1/2013,37383623
South Dakota,2/1/2013,29792703
South Dakota,3/1/2013,30367077
South Dakota,4/1/2013,36162523
South Dakota,5/1/2013,33594766
South Dakota,6/1/2013,42916564
South Dakota,7/1/2013,42567760
South Dakota,8/1/2013,44292860
South Dakota,9/1/2013,43921074
South Dakota,10/1/2013,35164028
South Dakota,11/1/2013,39677393
South Dakota,12/1/2013,36915890
South Dakota,1/1/2014,38555760
South Dakota,2/1/2014,32918223
South Dakota,3/1/2014,31732292
South Dakota,4/1/2014,35186535
South Dakota,5/1/2014,35004466
South Dakota,6/1/2014,41272096
South Dakota,7/1/2014,41686448
South Dakota,8/1/2014,48226396
South Dakota,9/1/2014,43192928
South Dakota,10/1/2014,39848307
South Dakota,11/1/2014,36279991
South Dakota,12/1/2014,38976582
South Dakota,1/1/2015,39911551
South Dakota,2/1/2015,37034153
South Dakota,3/1/2015,33704443
South Dakota,4/1/2015,36620321
South Dakota,5/1/2015,36138670
South Dakota,6/1/2015,39972417
South Dakota,7/1/2015,46789315
South Dakota,8/1/2015,47543585
South Dakota,9/1/2015,44553888
South Dakota,10/1/2015,42161161
South Dakota,11/1/2015,40566494
South Dakota,12/1/2015,37003488
South Dakota,1/1/2016,39951463
South Dakota,2/1/2016,38145178
South Dakota,3/1/2016,34378532
South Dakota,4/1/2016,37755551
South Dakota,5/1/2016,37368091
South Dakota,6/1/2016,44593253
South Dakota,7/1/2016,47915192
South Dakota,8/1/2016,47237731
South Dakota,9/1/2016,45623181
South Dakota,10/1/2016,42293831
South Dakota,11/1/2016,41271013
South Dakota,12/1/2016,39749419
South Dakota,1/1/2017,39749419
South Dakota,2/1/2017,34466639
South Dakota,3/1/2017,31642447
South Dakota,4/1/2017,38405525
South Dakota,5/1/2017,34779953
South Dakota,6/1/2017,45367813
South Dakota,7/1/2017,46824503
South Dakota,8/1/2017,47126523
South Dakota,9/1/2017,49178334
South Dakota,10/1/2017,38849703
South Dakota,11/1/2017,41392083
South Dakota,12/1/2017,38839556
South Dakota,1/1/2018,39462235
South Dakota,2/1/2018,36925852
South Dakota,3/1/2018,32754580
South Dakota,4/1/2018,36721134
South Dakota,5/1/2018,35060915
South Dakota,6/1/2018,45024581
South Dakota,7/1/2018,46258709
Tennessee,1/1/2012,258821010
Tennessee,2/1/2012,221145953
Tennessee,3/1/2012,248664173
Tennessee,4/1/2012,283549497
Tennessee,5/1/2012,278734440
Tennessee,6/1/2012,283164708
Tennessee,7/1/2012,266722621
Tennessee,8/1/2012,266455972
Tennessee,9/1/2012,268862313
Tennessee,10/1/2012,269965854
Tennessee,11/1/2012,246359491
Tennessee,12/1/2012,274731562
Tennessee,1/1/2013,248223974
Tennessee,2/1/2013,217603864
Tennessee,3/1/2013,279031883
Tennessee,4/1/2013,263841358
Tennessee,5/1/2013,278628927
Tennessee,6/1/2013,295371210
Tennessee,7/1/2013,261102433
Tennessee,8/1/2013,270829654
Tennessee,9/1/2013,245370558
Tennessee,10/1/2013,280216396
Tennessee,11/1/2013,285667700
Tennessee,12/1/2013,246666256
Tennessee,1/1/2014,248546465
Tennessee,2/1/2014,237578435
Tennessee,3/1/2014,244550782
Tennessee,4/1/2014,284462634
Tennessee,5/1/2014,293396279
Tennessee,6/1/2014,282973825
Tennessee,7/1/2014,274921193
Tennessee,8/1/2014,277188757
Tennessee,9/1/2014,268092141
Tennessee,10/1/2014,260806618
Tennessee,11/1/2014,285051825
Tennessee,12/1/2014,273582593
Tennessee,1/1/2015,273378096
Tennessee,2/1/2015,232344587
Tennessee,3/1/2015,240710566
Tennessee,4/1/2015,274807467
Tennessee,5/1/2015,289430525
Tennessee,6/1/2015,308957063
Tennessee,7/1/2015,290051664
Tennessee,8/1/2015,291349671
Tennessee,9/1/2015,275638567
Tennessee,10/1/2015,292550136
Tennessee,11/1/2015,283585978
Tennessee,12/1/2015,254717450
Tennessee,1/1/2016,286698021
Tennessee,2/1/2016,233350493
Tennessee,3/1/2016,295888805
Tennessee,4/1/2016,281010288
Tennessee,5/1/2016,302049239
Tennessee,6/1/2016,319485071
Tennessee,7/1/2016,290150400
Tennessee,8/1/2016,305230438
Tennessee,9/1/2016,255658203
Tennessee,10/1/2016,332202091
Tennessee,11/1/2016,266130266
Tennessee,12/1/2016,303550546
Tennessee,1/1/2017,256828109
Tennessee,2/1/2017,247989236
Tennessee,3/1/2017,281755944
Tennessee,4/1/2017,308868451
Tennessee,5/1/2017,288699376
Tennessee,6/1/2017,310147496
Tennessee,7/1/2017,305886875
Tennessee,8/1/2017,315026933
Tennessee,9/1/2017,309979024
Tennessee,10/1/2017,293098170
Tennessee,11/1/2017,279624629
Tennessee,12/1/2017,285415168
Tennessee,1/1/2018,248275585
Tennessee,2/1/2018,244278508
Tennessee,3/1/2018,290210737
Tennessee,4/1/2018,297378694
Tennessee,5/1/2018,310126707
Tennessee,6/1/2018,293857938
Tennessee,7/1/2018,314743151
Texas,1/1/2012,979275364
Texas,2/1/2012,974378854
Texas,3/1/2012,1065259387
Texas,4/1/2012,1033623143
Texas,5/1/2012,1082569125
Texas,6/1/2012,1053275713
Texas,7/1/2012,1045897344
Texas,8/1/2012,1076403468
Texas,9/1/2012,1017926480
Texas,10/1/2012,1068793431
Texas,11/1/2012,1020454095
Texas,12/1/2012,1034079006
Texas,1/1/2013,984267092
Texas,2/1/2013,959697372
